id,title,original_title,release_date,overview,genre_ids,original_language,popularity,vote_average,vote_count,adult,genre_names
934632,Rebel Moon - Part Two: The Scargiver,Rebel Moon - Part Two: The Scargiver,2024-04-19,"The rebels gear up for battle against the ruthless forces of the Motherworld as unbreakable bonds are forged, heroes emerge — and legends are made.","[878, 28]",en,151.441,6.132,1129,False,"['Science Fiction', 'Action']"
1141182,Die Alone,Die Alone,2024-09-27,"Lost in a world reclaimed by nature and overrun by mysterious creatures, Ethan, a young man with amnesia navigates the dangerous landscape in search of his lost love Emma.  His journey takes an unexpected turn when he encounters Mae, a hardened and eccentric survivor.  Together, Ethan and Mae face threats both human and otherwise before a fateful encounter with Kai unravels a secret that lies just beyond Ethan's fractured memory.","[27, 53]",en,150.062,6.0,17,False,"['Horror', 'Thriller']"
675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,2007-07-08,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.","[12, 14]",en,149.813,7.7,19364,False,"['Adventure', 'Fantasy']"
273477,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015-10-23,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.","[35, 27]",en,149.504,6.5,1904,False,"['Comedy', 'Horror']"
1030076,Padre no hay más que uno 4: Campanas de boda,Padre no hay más que uno 4: Campanas de boda,2024-07-17,"The eldest of the family, Sara, comes of age and brings chaos to the family by announcing her intention to marry Ocho. Javier and Marisa try to avoid it at all costs. At the same time Dani has an existential crisis, Paulita feels jealous of Cris, Carlota announces that she has found a boyfriend from a high society family and Rocio has finally managed to be cast in her first film.","[10751, 35]",es,149.461,6.9,60,False,"['Family', 'Comedy']"
447332,A Quiet Place,A Quiet Place,2018-04-03,A family is forced to live in silence while hiding from creatures that hunt by sound.,"[27, 18, 878]",en,148.837,7.4,14106,False,"['Horror', 'Drama', 'Science Fiction']"
58,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,2006-07-06,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,"[12, 14, 28]",en,148.696,7.364,15855,False,"['Adventure', 'Fantasy', 'Action']"
1139817,Officer Black Belt,무도실무관,2024-09-10,A talented martial artist who can't walk past a person in need unites with a probation officer to fight and prevent crime as a martial arts officer.,"[28, 35, 80]",ko,148.321,7.78,216,False,"['Action', 'Comedy', 'Crime']"
1035048,Elevation,Elevation,2024-11-07,A single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.,"[28, 878, 53]",en,147.918,7.2,8,False,"['Action', 'Science Fiction', 'Thriller']"
746036,The Fall Guy,The Fall Guy,2024-04-24,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.","[28, 35, 10749]",en,147.905,7.149,2263,False,"['Action', 'Comedy', 'Romance']"
8871,How the Grinch Stole Christmas,How the Grinch Stole Christmas,2000-11-17,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,"[10751, 35, 14]",en,146.66,6.763,7350,False,"['Family', 'Comedy', 'Fantasy']"
106646,The Wolf of Wall Street,The Wolf of Wall Street,2013-12-25,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.","[80, 18, 35]",en,146.607,8.033,23862,False,"['Crime', 'Drama', 'Comedy']"
1147416,"Miraculous World, London: At the Edge of Time","Miraculous World : Londres, la course contre le temps",2024-10-05,"To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!","[16, 12, 28, 14]",fr,145.758,7.048,31,False,"['Animation', 'Adventure', 'Action', 'Fantasy']"
4011,Beetlejuice,Beetlejuice,1988-03-30,A newly dead New England couple seeks help from a deranged demon exorcist to scare an affluent New York family out of their home.,"[14, 35]",en,145.352,7.4,7476,False,"['Fantasy', 'Comedy']"
109445,Frozen,Frozen,2013-11-20,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.","[16, 10751, 12, 14]",en,145.144,7.2,16445,False,"['Animation', 'Family', 'Adventure', 'Fantasy']"
324786,Hacksaw Ridge,Hacksaw Ridge,2016-10-07,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.","[18, 36, 10752]",en,144.936,8.197,13664,False,"['Drama', 'History', 'War']"
1022796,Wish,Wish,2023-11-13,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.","[16, 10751, 14, 12]",en,144.249,6.3,1437,False,"['Animation', 'Family', 'Fantasy', 'Adventure']"
882598,Smile,Smile,2022-09-23,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.","[27, 9648]",en,144.121,6.65,3172,False,"['Horror', 'Mystery']"
1096197,No Way Up,No Way Up,2024-01-18,Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all sides.,"[53, 27, 28]",en,143.537,6.381,929,False,"['Thriller', 'Horror', 'Action']"
131631,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014-11-19,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,"[878, 12, 53]",en,143.246,6.812,15723,False,"['Science Fiction', 'Adventure', 'Thriller']"
1148172,Do Patti,दो पत्ती,2024-10-24,A puzzling investigation leads a no-nonsense cop down a dark path involving the vicious rivalry between twin sisters and the volatile man they both love.,"[53, 9648, 18, 80]",hi,142.913,7.2,25,False,"['Thriller', 'Mystery', 'Drama', 'Crime']"
1225377,The Mouse Trap,The Mouse Trap,2024-08-23,"It's Alex's 21st Birthday, but she's stuck at the amusement arcade on a late shift so her friends decide to surprise her, but a masked killer dressed as Mickey Mouse decides to play a game of his own with them which she must survive.","[27, 53, 35]",en,142.675,4.4,40,False,"['Horror', 'Thriller', 'Comedy']"
438695,Sing 2,Sing 2,2021-11-27,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.","[16, 10751, 10402, 35]",en,141.809,7.9,4367,False,"['Animation', 'Family', 'Music', 'Comedy']"
348,Alien,Alien,1979-05-25,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.","[27, 878]",en,141.474,8.2,14703,False,"['Horror', 'Science Fiction']"
1262299,El Apocalipsis de san Juan,El Apocalipsis de san Juan,2024-10-07,"Embark on an epic journey through time and faith with 'The Apocalypse of Saint John.' Join the Apostle John in a stunning visual narrative that unravels the visions of the End Times. Experience each vision like never before, with striking visual effects and epic scenes that immerse you in the apocalyptic narrative.","[99, 36]",es,141.397,10.0,1,False,"['Documentary', 'History']"
640146,Ant-Man and the Wasp: Quantumania,Ant-Man and the Wasp: Quantumania,2023-02-15,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.","[28, 12, 878]",en,140.756,6.3,4951,False,"['Action', 'Adventure', 'Science Fiction']"
76492,Hotel Transylvania,Hotel Transylvania,2012-09-20,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!","[16, 35, 10751, 14]",en,140.497,6.961,8566,False,"['Animation', 'Comedy', 'Family', 'Fantasy']"
299534,Avengers: Endgame,Avengers: Endgame,2019-04-24,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.","[12, 878, 28]",en,140.246,8.249,25557,False,"['Adventure', 'Science Fiction', 'Action']"
1010161,The Clean Up Crew,The Clean Up Crew,2024-09-12,"When a crime scene clean up crew discovers a briefcase full of money, they must out smart a criminal kingpin and corrupt FBI agents who want it back.","[28, 80, 53]",en,140.1,4.9,7,False,"['Action', 'Crime', 'Thriller']"
